Industry Sub-Sector,Industry Group,Year,Total Population,Total Population MOE Appx,Average Wage Appx MOE,Record Count
Manufacturing,Agricultural chemical manufacturing,2018,34090,4532.509682,11574.60109,373
Manufacturing,Pharmaceutical & medicine manufacturing,2018,531490,17866.89082,3321.544085,5111
Manufacturing,"Paint, coating, & adhesive manufacturing ",2018,71798,6576.981585,6857.064822,681
Manufacturing,"Soap, cleaning compound, & cosmetics manufacturing ",2018,138360,9128.070485,4575.354072,1311
Manufacturing,Industrial & miscellaneous chemicals,2018,411337,15724.44725,2792.081989,4142
Manufacturing,Plastics product manufacturing,2018,446764,16385.66162,2101.090514,4454
Manufacturing,Tire manufacturing,2018,80129,6947.894377,3322.318583,809
Manufacturing,"Rubber products, except tires, manufacturing ",2018,72299,6599.877424,3902.062778,725
Manufacturing,"Pottery, ceramics, & plumbing fixture manufacturing  ",2018,21582,3606.527552,5805.869422,216
Manufacturing,Clay building material & refractories manufacturing,2018,25514,3921.272051,8446.386681,278
Manufacturing,Glass & glass product manufacturing,2018,131999,8915.96338,3290.462441,1354
Manufacturing,Miscellaneous nonmetallic mineral product manufacturing,2018,79006,6899.061484,5473.534293,772
Manufacturing,"Cement, concrete, lime, & gypsum product manufacturing ",2018,156425,9705.111431,2527.458653,1570
Manufacturing,Aluminum production & processing,2018,66977,6352.436074,4885.977159,656
Manufacturing,Nonferrous metal (except aluminum) production & processing,2018,56532,5836.329595,5961.463724,571
Manufacturing,Foundries,2018,89960,7361.541804,4699.377338,940
Manufacturing,Iron & steel mills & steel product manufacturing,2018,280480,12990.26317,2515.167161,2777
Manufacturing,Metal forgings & stampings,2018,67604,6382.087341,4239.617386,653
Manufacturing,Cutlery & hand tool manufacturing,2018,45445,5233.012801,5790.642298,462
Manufacturing,"Machine shops; turned product; screw, nut & bolt manufacturing  ",2018,314504,13754.04913,2022.949086,3329
Manufacturing,"Coating, engraving, heat treating & allied activities ",2018,87006,7239.739734,4810.63342,838
Manufacturing,Ordnance,2018,40832,4960.389409,4993.35178,414
Manufacturing,"Structural metals, & boiler, tank, & shipping container manufacturing ",2018,364812,14810.80989,1823.160694,3699
Manufacturing,Miscellaneous fabricated metal products manufacturing,2018,342298,14347.59826,2101.624757,3451
Manufacturing,Agricultural implement manufacturing,2018,111676,8201.483626,3144.61379,1261
Manufacturing,"Construction, & mining & oil & gas field machinery manufacturing ",2018,162278,9884.819823,4124.174477,1625
Manufacturing,Commercial & service industry machinery manufacturing,2018,85003,7155.968001,5296.953858,869
Manufacturing,Metalworking machinery manufacturing,2018,135189,9022.959248,2651.537428,1471
Manufacturing,"Engine, turbine, & power transmission equipment manufacturing ",2018,80169,6949.627408,4259.899571,817
Manufacturing,"Machinery manufacturing, n.e.c. or not specified",2018,686792,20299.60379,1639.152866,6979
Manufacturing,Computer & peripheral equipment manufacturing,2018,139522,9166.285195,7112.103715,1374
Manufacturing,"Navigational, measuring, electromedical, & control instruments manufacturing",2018,265900,12648.74345,3181.326822,2734
Manufacturing,"Communications, & audio & video equipment manufacturing",2018,127494,8762.628057,5412.767984,1275
Manufacturing,"Electronic component & product manufacturing, n.e.c. ",2018,592329,18857.93938,3100.57828,5927
Manufacturing,Household appliance manufacturing,2018,69853,6487.327308,4626.533445,725
Manufacturing,"Electric lighting & electrical equipment manufacturing, & other electrical component manufacturing, n.e.c.",2018,362778,14769.56424,2437.821684,3526
Manufacturing,Aircraft & parts manufacturing,2018,702050,20522.80435,1883.245761,7060
Manufacturing,Aerospace products & parts manufacturing,2018,55557,5785.800365,6774.341711,610
Manufacturing,Railroad rolling stock manufacturing,2018,30132,4261.328054,6864.794176,323
Manufacturing,Ship & boat building,2018,185956,10580.58308,2522.209818,1754
Manufacturing,Other transportation equipment manufacturing,2018,34271,4544.523624,6698.247839,325
Manufacturing,Motor vehicles & motor vehicle equipment manufacturing,2018,1432536,29244.00501,1077.058455,13731
Manufacturing,Furniture & related product manufacturing,2018,435306,16174.79981,1545.829001,4170
Manufacturing,Medical equipment & supplies manufacturing,2018,617771,19257.03383,2549.981647,5932
Manufacturing,"Sporting & athletic goods, & doll, toy & game manufacturing  ",2018,90294,7375.186724,4189.92025,812
Manufacturing,"Miscellaneous manufacturing, n.e.c.  ",2018,449554,16436.59163,2194.976443,4447
Manufacturing,Not specified metal industries,2018,15952,3100.695785,6352.048895,122
Manufacturing,Not specified manufacturing industries,2018,516004,17605.58823,1679.32273,4777
Wholesale Trade,Motor vehicle & motor vehicle parts & supplies merchant wholesalers,2018,230454,11776.92499,2947.377659,2254
Wholesale Trade,Furniture & home furnishing merchant wholesalers,2018,75188,6730.383214,7641.352562,726
Wholesale Trade,Lumber & other construction materials merchant wholesalers,2018,163081,9909.219523,3983.688443,1607
Wholesale Trade,Professional & commercial equipment & supplies merchant wholesalers,2018,311817,13695.29179,3628.780916,2962
Wholesale Trade,Metals & minerals (except petroleum) merchant wholesalers,2018,61840,6104.072211,6549.56359,610
Wholesale Trade,Household appliances & electrical & electronic goods merchant wholesalers,2018,214435,11360.85248,4067.532399,2172
Wholesale Trade,"Hardware, & plumbing & heating equipment, & supplies merchant wholesalers",2018,172978,10205.13635,3897.30905,1722
Wholesale Trade,"Machinery, equipment, & supplies merchant wholesalers     ",2018,418114,15853.09215,2415.128566,4160
Wholesale Trade,Recyclable material merchant wholesalers,2018,88249,7291.240814,4107.846134,868
Wholesale Trade,Miscellaneous durable goods merchant wholesalers,2018,110230,8148.252952,4663.60591,1095
Wholesale Trade,Paper & paper products merchant wholesalers,2018,57343,5878.028147,8840.587639,532
Wholesale Trade,"Apparel, piece goods, & notions merchant wholesalers",2018,118173,8436.497535,4700.389185,1101
Wholesale Trade,Grocery & related product merchant wholesalers,2018,792502,21798.20999,1449.278686,7022
Wholesale Trade,Farm product raw material merchant wholesalers,2018,60209,6023.071228,4880.849015,827
Wholesale Trade,Petroleum & petroleum products merchant wholesalers,2018,98047,7685.098904,6531.510644,984
Wholesale Trade,Alcoholic beverages merchant wholesalers,2018,139461,9164.283065,3858.125515,1311
Wholesale Trade,Farm supplies merchant wholesalers,2018,44762,5193.551912,6725.063865,590
Wholesale Trade,Miscellaneous nondurable goods merchant wholesalers,2018,174103,10238.22966,3795.345541,1717
Wholesale Trade,"Drugs, sundries, & chemical & allied products merchant  wholesalers ",2018,231725,11809.30611,4498.526279,2167
Wholesale Trade,Wholesale electronic markets & agents & brokers,2018,116915,8391.507733,5045.649047,1163
Wholesale Trade,Not specified wholesale trade,2018,104266,7924.915201,5005.026217,961
Retail Trade,Car Dealers,2018,1280857,27666.65917,1237.947382,11733
Retail Trade,Other motor vehicle dealers,2018,148592,9459.246586,3129.339659,1513
Retail Trade,"Automotive parts, accessories, & tire stores  ",2018,489624,17151.17187,1404.182102,4516
Retail Trade,Furniture & home furnishings stores,2018,545148,18094.17296,1590.419031,4908
Retail Trade,Household appliance stores,2018,53245,5664.177132,4645.838211,512
Retail Trade,Electronics stores,2018,528901,17823.47587,2485.460369,4625
Retail Trade,Hardware stores,2018,201621,11016.65132,2342.446455,2136
Retail Trade,Building material & supplies dealers,2018,1058809,25173.3063,983.7343271,9989
Retail Trade,Lawn & garden equipment & supplies stores,2018,219125,11484.23914,2197.282459,2407
Retail Trade,Supermarkets and Other Grocery (except Convenience) Stores,2018,2630098,39464.50937,478.4145024,23560
Retail Trade,Convenience Stores,2018,313387,13729.65419,1350.645922,2908
Retail Trade,Specialty food stores,2018,207690,11181.00105,2069.384417,1884
Retail Trade,"Beer, wine, & liquor stores ",2018,147808,9434.28394,3123.99679,1388
Retail Trade,Pharmacies & drug stores,2018,907534,23317.61193,1433.005268,8617
Retail Trade,"Health & personal care, except drug, stores ",2018,425216,15986.78314,2390.210501,3802
Retail Trade,Gasoline stations,2018,545597,18101.59559,1087.272063,5062
Retail Trade,Clothing stores,2018,1075253,25366.62708,1011.629129,9497
Retail Trade,Shoe stores,2018,184013,10525.22969,2692.33336,1563
Retail Trade,"Jewelry, luggage, & leather goods stores ",2018,152627,9586.689256,2747.034462,1420
Retail Trade,"Sewing, needlework, & piece goods stores ",2018,52108,5603.395342,3180.141599,507
Retail Trade,Musical instrument & supplies stores,2018,41960,5028.420012,3333.32659,381
Retail Trade,"Sporting goods, and hobby & toy stores ",2018,446191,16375.18195,1450.258571,4106
Retail Trade,Book stores & news dealers,2018,96227,7613.483738,3451.267658,975
Retail Trade,Department stores,2018,993693,24392.30226,777.5508911,8710
Retail Trade,"General merchandise stores, including warehouse clubs and supercenters",2018,1747480,32264.71513,635.3999419,15403
Retail Trade,Retail florists,2018,75032,6723.401001,3690.758928,764
Retail Trade,Office supplies & stationery stores,2018,125055,8678.478264,3235.514248,1225
Retail Trade,"Gift, novelty, & souvenir shops",2018,152462,9581.511221,2001.278421,1502
Retail Trade,Used merchandise stores,2018,234302,11874.68735,2046.98241,2115
Retail Trade,Miscellaneous retail stores,2018,450115,16446.81313,1764.705409,4219
Retail Trade,Electronic shopping and mail-order houses,2018,556634,18283.09208,2455.875126,4851
Retail Trade,Vending machine operators,2018,33288,4478.888555,4754.482144,338
Retail Trade,Fuel dealers,2018,88906,7318.31547,2938.53612,989
Retail Trade,Other direct selling establishments,2018,96122,7609.331476,4466.490032,971
Retail Trade,Not specified retail trade,2018,494840,17241.98442,1648.621264,4313
Utilities,"Electric power generation, transmission & distribution",2018,683162,20246.13343,1786.256819,7183
Utilities,Natural gas distribution,2018,116114,8362.735088,4166.742893,1178
Utilities,Sewage treatment facilities,2018,103852,7909.177122,2916.775515,1150
Utilities,"Water, steam, air-conditioning, & irrigation systems",2018,238207,11973.07671,2133.589217,2467
Utilities,"Electric & gas, and other combinations",2018,88789,7313.501309,4649.495269,898
Utilities,Not specified utilities,2018,16906,3192.056978,6095.744973,178
Transportation & Warehousing,Air transportation,2018,637744,19564.54236,2610.717666,5880
Transportation & Warehousing,Rail transportation,2018,240133,12021.3053,2138.727619,2302
Transportation & Warehousing,Water transportation,2018,73913,6673.102474,5870.943146,747
Transportation & Warehousing,Truck transportation,2018,1726404,32071.8429,772.7811421,15926
Transportation & Warehousing,Taxi & limousine service,2018,378604,15087.48207,1308.660781,3049
Transportation & Warehousing,Bus service & urban transit,2018,540209,18012.31914,1312.59208,5017
Transportation & Warehousing,Pipeline transportation,2018,60927,6058.863187,6436.620965,657
Transportation & Warehousing,Scenic & sightseeing transportation,2018,38030,4787.2122,4290.877433,385
Transportation & Warehousing,Services incidental to transportation,2018,903085,23260.735,1232.696363,8081
Transportation & Warehousing,Postal Service,2018,677381,20160.68037,839.1496237,6837
Transportation & Warehousing,Couriers & messengers,2018,809939,22035.42047,1256.804217,6836
Transportation & Warehousing,Warehousing & storage,2018,826685,22260.79954,963.7170883,6993
Information,Newspaper publishers,2018,173137,10209.82008,3297.455242,1831
Information,"Periodical, book, & directory publishers",2018,211909,11293.83555,4421.408902,2199
Information,Software publishing,2018,160478,9829.904601,6353.035375,1560
Information,Motion pictures & video industries,2018,426090,16003.15762,3311.003138,4041
Information,Sound recording industries,2018,26424,3990.576647,14644.27739,272
Information,Broadcasting (except internet),2018,478227,16951.03042,2871.070074,4440
Information,Wired telecommunications carriers,2018,537080,17960.2665,2036.897937,5219
Information,"Telecommunications, except wired telecommunications carriers ",2018,308219,13616.21297,3004.971117,2788
Information,"Data processing, hosting & related services",2018,158024,9754.536651,5289.764461,1534
Information,Libraries & archives,2018,237517,11955.75092,1431.110738,2717
Information,"Internet publishing, broadcasting & web search portals",2018,173596,10223.32893,9038.994529,1711
Information,"Other information services, except libraries & archives, & internet publishing & broadcasting & web search portals",2018,33728,4508.385667,13447.64974,331
Finance & Insurance,"Savings institutions, including credit unions ",2018,282188,13029.68107,2473.514781,2736
Finance & Insurance,Nondepository credit & related activities,2018,930824,23613.06529,2804.392645,8631
Finance & Insurance,Insurance carriers,2018,1963485,34175.73383,1292.529294,18983
Finance & Insurance,"Agencies, brokerages, and other insurance related activities",2018,623938,19352.51258,2666.077312,6322
Finance & Insurance,Banking & related activities,2018,2041060,34835.15436,1590.256207,20012
Finance & Insurance,"Securities, commodities, funds, trusts & other financial investments",2018,1150865,26236.6837,3433.710404,11479
"Real Estate, Rental & Leasing","Real estate property managers, offices of real estate appraisers, and other activities related to real estate",2018,524274,17745.61736,1901.085776,4900
"Real Estate, Rental & Leasing","Lessors of real estate, and offices of real estate agents and brokers",2018,1671121,31560.06323,1689.861683,16177
"Real Estate, Rental & Leasing",Automotive equipment rental & leasing,2018,196672,10880.78394,2987.188043,1652
"Real Estate, Rental & Leasing",Other consumer goods rental,2018,101401,7815.35213,5527.618032,995
"Real Estate, Rental & Leasing","Commercial, industrial & other intangible assets rental & leasing",2018,110463,8156.85378,5126.435001,1149
"Professional, Scientific & Technical Services",Legal services,2018,1474151,29661.56265,2524.000983,15140
"Professional, Scientific & Technical Services","Accounting, tax preparation, bookkeeping & payroll services",2018,1022083,24735.93016,2092.06613,10236
"Professional, Scientific & Technical Services","Architectural, engineering & related services",2018,1525450,30168.01721,1304.027377,15592
"Professional, Scientific & Technical Services",Specialized design services,2018,278145,12936.17931,2707.416222,2655
"Professional, Scientific & Technical Services",Computer Systems Design,2018,2787532,40606.70898,1275.562954,26733
"Professional, Scientific & Technical Services","Management, scientific & technical consulting services",2018,1554779,30453.63022,1896.726123,15579
"Professional, Scientific & Technical Services",Scientific research & development services,2018,663389,19952.31193,2539.330089,6835
"Professional, Scientific & Technical Services","Advertising, public relations & related services",2018,546369,18114.35068,2974.795085,5258
"Professional, Scientific & Technical Services",Veterinary services,2018,401850,15542.55106,2251.972949,4062
"Professional, Scientific & Technical Services","Other professional, scientific & technical services ",2018,293498,13287.72493,3401.428955,2936
Management of companies & enterprises,Management of companies & enterprises,2018,260039,12508.80973,4455.332254,2544
"Administrative, support & waste management services",Employment services,2018,961374,23994.96462,1443.100254,8327
"Administrative, support & waste management services",Business support services,2018,734482,20989.20209,1367.980531,6336
"Administrative, support & waste management services",Travel arrangements & reservation services,2018,307712,13605.03259,2642.345753,2904
"Administrative, support & waste management services",Investigation & security services,2018,845992,22517.78449,1192.968374,7315
"Administrative, support & waste management services",Landscaping services,2018,1020926,24722.02196,847.8984478,8172
"Administrative, support & waste management services",Services to buildings & dwellings (except cleaning during construction & immediately after construction),2018,1227417,27088.23685,769.886881,9812
"Administrative, support & waste management services",Other administrative & other support services,2018,367433,14863.78836,2953.628689,3462
"Administrative, support & waste management services",Waste management & remediation services,2018,465904,16731.8989,1686.426174,4402
Educational Services,Elementary & secondary schools,2018,9168620,72025.15393,264.2488253,96087
Educational Services,"Colleges, universities & professional schools, including junior colleges",2018,4314337,50254.3148,726.6644611,46178
Educational Services,"Business, technical & trade schools and training",2018,107526,8047.764779,4988.527802,1068
Educational Services,Other schools & instruction and educational support services,2018,653340,19801.2851,1384.200617,6507
Health Care & Social Assistance,Offices of physicians,2018,1801693,32755.36457,2231.651888,17706
Health Care & Social Assistance,Offices of dentists,2018,899686,23217.18528,2203.836553,8903
Health Care & Social Assistance,Offices of chiropractors,2018,136239,9057.899866,4062.112398,1339
Health Care & Social Assistance,Offices of optometrists,2018,148598,9459.437371,4618.752922,1391
Health Care & Social Assistance,Offices of other health practitioners,2018,246238,12172.90855,3380.920605,2491
Health Care & Social Assistance,Outpatient care centers,2018,1763595,32411.37633,1140.591965,16948
Health Care & Social Assistance,Home health care services,2018,1407849,28993.34448,750.033508,12495
Health Care & Social Assistance,Other health care services,2018,1178177,26543.73535,1528.285095,10614
Health Care & Social Assistance,Psychiatric and substance abuse hospitals,2018,120030,8502.472918,4140.40545,1069
Health Care & Social Assistance,"General medical and surgical hospitals, and specialty (except psychiatric and substance abuse) hospitals",2018,7277999,64601.71656,674.8322648,70770
Health Care & Social Assistance,Nursing Care Facilities,2018,1809162,32822.35888,707.5841898,16957
Health Care & Social Assistance,"Residential care facilities, except skilled nursing facilities",2018,1106304,25727.59577,833.2941133,9932
Health Care & Social Assistance,Individual & family services,2018,1552758,30434.03887,715.7408467,14851
Health Care & Social Assistance,"Community food & housing, & emergency services ",2018,157733,9745.560554,2258.081251,1486
Health Care & Social Assistance,Vocational rehabilitation services,2018,138046,9117.716372,1980.840428,1661
Health Care & Social Assistance,Child day care services,2018,1331539,28203.89454,504.1827815,12265
"Arts, Entertainment & Recreation",Performing arts companies,2018,139854,9177.174347,4046.700862,1410
"Arts, Entertainment & Recreation",Spectator sports,2018,141456,9229.536549,4906.986911,1253
"Arts, Entertainment & Recreation","Independent artists, writers, and performers",2018,146454,9391.015558,4506.95257,1461
"Arts, Entertainment & Recreation","Promoters of performing arts, sports, and similar events, agents and managers for artists, athletes, entertainers, and other public figures",2018,146839,9403.338943,5132.715703,1311
"Arts, Entertainment & Recreation","Museums, art galleries, historical sites, & similar institutions",2018,420341,15895.13651,1609.615636,4249
"Arts, Entertainment & Recreation",Bowling centers,2018,39354,4869.810179,2580.478088,378
"Arts, Entertainment & Recreation",Amusement & Recreation,2018,2110901,35417.74601,693.8295495,20162
Accommodation & Food Services,Traveler accommodation,2018,1515609,30071.54949,824.5585084,12920
Accommodation & Food Services,Recreational vehicle parks & camps and rooming & boarding houses,2018,110551,8160.099795,2929.952156,1302
Accommodation & Food Services,"Drinking places, alcoholic beverages ",2018,218718,11473.58448,1617.337304,1901
Accommodation & Food Services,Restaurants & Food Services,2018,9677996,73864.42632,227.8310237,79902
"Other Services, Except Public Administration",Car washes,2018,155666,9681.561997,1832.169012,1221
"Other Services, Except Public Administration",Automotive repair & maintenance,2018,1083852,25467.11822,820.2612614,9988
"Other Services, Except Public Administration",Electronic & precision equipment repair and maintenance,2018,99064,7724.826929,3816.283691,891
"Other Services, Except Public Administration",Commercial & industrial machinery & equipment repair & maintenance,2018,247013,12192.01812,2038.157673,2340
"Other Services, Except Public Administration",Personal & household goods repair & maintenance,2018,113231,8258.34284,2977.446612,1106
"Other Services, Except Public Administration",Barber shops,2018,83295,7083.74977,1698.432077,592
"Other Services, Except Public Administration",Beauty salons,2018,721283,20800.67667,799.3818478,6175
"Other Services, Except Public Administration",Nail salons & other personal care services,2018,359376,14700.31698,1244.974244,3052
"Other Services, Except Public Administration","Funeral homes, & cemeteries & crematories ",2018,144916,9341.623209,2827.535127,1533
"Other Services, Except Public Administration",Drycleaning & laundry services,2018,262550,12568.95296,1791.79333,2185
"Other Services, Except Public Administration",Other personal services,2018,400888,15523.98612,1848.649803,3543
"Other Services, Except Public Administration",Religious organizations,2018,1125178,25944.47931,836.5793229,12942
"Other Services, Except Public Administration",Labor unions,2018,76073,6769.857262,5538.038905,748
"Other Services, Except Public Administration","Business, professional, political, & similar organizations",2018,172040,10177.46123,4686.529134,1849
"Other Services, Except Public Administration","Civic, social, advocacy organizations, & grantmaking & giving services",2018,887708,23063.04543,1422.368326,8910
"Other Services, Except Public Administration",Private households,2018,413288,15761.59108,980.474319,3658
Public Administration,Public finance activities,2018,279926,12977.45183,2193.034116,2955
Public Administration,Other general government & support,2018,149827,9498.435525,2494.872819,1583
Public Administration,Executive offices & legislative bodies,2018,1287953,27742.52645,887.4967724,13882
Public Administration,Administration of human resource programs,2018,929988,23602.52552,1023.618974,9202
Public Administration,National security & international affairs,2018,1020432,24716.08117,1092.011175,8949
Public Administration,Administration of environmental quality & housing programs,2018,251814,12309.73335,1933.752241,2822
Public Administration,Administration of economic programs & space research,2018,510150,17505.78068,1678.363939,5339
Public Administration,"Justice, public order, & safety activities ",2018,2817699,40821.64568,628.3790401,28556
Active Duty Military,U. S. Army,2018,323741,13954.13408,1583.878317,3421
Active Duty Military,U. S. Air Force,2018,216059,11403.7294,2068.41986,2449
Active Duty Military,U. S. Navy,2018,241856,12064.28616,1895.772582,2468
Active Duty Military,U. S. Marines,2018,126394,8724.77694,2017.281252,1338
Active Duty Military,U. S Coast Guard,2018,33124,4467.844313,4742.407917,350
Active Duty Military,U. S. Armed Forces: Branch Not Specified,2018,55800,5798.435062,5040.366806,543
Active Duty Military,Military Reserves or National Guard,2018,15313,3037.964242,6692.571852,156
"Agriculture, Forestry, Fishing, & Hunting",Farming,2017,867189,22795.70875,1194.602775,9121
"Agriculture, Forestry, Fishing, & Hunting",Animal production & aquaculture,2017,401828,15541.87306,1567.142525,4750
"Agriculture, Forestry, Fishing, & Hunting",Logging,2017,64727,6244.854545,3989.443788,765
"Agriculture, Forestry, Fishing, & Hunting",Forestry except logging,2017,44266,5164.696635,3557.087591,500
"Agriculture, Forestry, Fishing, & Hunting","Fishing, hunting & trapping",2017,31326,4344.91391,7312.356503,343
"Agriculture, Forestry, Fishing, & Hunting",Support activities for agriculture & forestry,2017,124854,8671.462969,3583.082412,1263
"Mining, Quarrying, & Oil & Gas Extraction",Oil & gas extraction,2017,106044,7992.117618,7174.954786,1029
"Mining, Quarrying, & Oil & Gas Extraction",Coal mining,2017,62385,6130.884323,3991.15697,720
"Mining, Quarrying, & Oil & Gas Extraction",Metal ore mining,2017,45121,5214.321175,7082.447337,467
"Mining, Quarrying, & Oil & Gas Extraction",Nonmetallic mineral mining & quarrying,2017,90249,7373.322838,4776.363384,1075
"Mining, Quarrying, & Oil & Gas Extraction",Support activities for mining,2017,409325,15685.7881,2950.142003,3778
Construction,Construction,2017,8824407,70719.93824,405.3107686,78615
Manufacturing,Sugar & confectionery products,2017,78315,6868.819117,4935.497948,749
Manufacturing,Fruit & vegetable preserving & specialty food manufacturing,2017,170211,10123.20923,3197.941714,1610
Manufacturing,Dairy product manufacturing,2017,149839,9498.757795,3307.895218,1609
Manufacturing,Animal slaughtering & processing,2017,458708,16602.27327,1281.425442,3898
Manufacturing,Retail bakeries,2017,179033,10381.92679,1457.446831,1589
Manufacturing,"Bakeries & tortilla manufacturing, except retail bakeries",2017,220140,11510.66431,2113.1376,1866
Manufacturing,"Animal food, grain & oilseed milling",2017,164736,9959.251897,3074.823085,1724
Manufacturing,"Seafood & other miscellaneous foods, n.e.c. ",2017,224916,11634.66952,2917.583421,2098
Manufacturing,"Not specified food industries, manufacturing",2017,34699,4572.800178,5687.569154,288
Manufacturing,Beverage manufacturing,2017,262190,12560.21444,3586.276184,2411
Manufacturing,Tobacco manufacturing,2017,20066,3477.568259,11747.37729,184
Manufacturing,"Fiber, yarn, & thread mills",2017,14480,2954.185435,7118.867216,148
Manufacturing,"Fabric mills, except knitting mills",2017,91019,7404.691133,5144.048137,946
Manufacturing,Textile & fabric finishing & coating mills,2017,15788,3084.715443,8217.997147,156
Manufacturing,Carpet & rug mills,2017,48338,5396.945445,4132.032446,467
Manufacturing,"Textile product mills, except carpets & rugs ",2017,69359,6464.33995,4157.597539,688
Manufacturing,Cut & sew apparel manufacturing,2017,187738,10631.01421,2784.712787,1732
Manufacturing,Apparel accessories & other apparel manufacturing,2017,6923,2042.73367,10510.50829,64
Manufacturing,Footwear manufacturing,2017,32204,4405.369311,8005.630488,269
Manufacturing,"Leather tanning & finishing, & other allied products manufacturing ",2017,17364,3234.998773,12439.16078,179
Manufacturing,"Knitting fabric mills, & apparel knitting mills ",2017,17180,3217.815075,10049.22823,161
Manufacturing,Sawmills & wood preservation,2017,126312,8721.904042,2757.33305,1356
Manufacturing,"Veneer, plywood, & engineered wood products ",2017,46702,5304.858874,4050.731878,534
Manufacturing,Prefabricated wood buildings & mobile homes,2017,34673,4571.087057,4095.064104,367
Manufacturing,Miscellaneous wood products,2017,212741,11315.85564,1938.200335,2137
Manufacturing,"Pulp, paper, & paperboard mills ",2017,190260,10702.09099,3276.919593,2014
Manufacturing,Paperboard container manufacturing,2017,103234,7885.592445,3677.079381,1001
Manufacturing,Miscellaneous paper & pulp products,2017,94726,7553.879706,4963.269219,894
Manufacturing,Printing & related support activities,2017,526071,17775.51638,1561.082805,5026
Manufacturing,Petroleum refining,2017,172463,10189.87966,4868.471533,1617
Manufacturing,Miscellaneous petroleum & coal products,2017,26871,4024.177872,11871.95985,288
Manufacturing,"Resin, synthetic rubber, & fibers & filaments manufacturing   ",2017,165738,9989.460433,2853.719181,1578
Manufacturing,Agricultural chemical manufacturing,2017,39023,4849.28505,8106.154108,431
Manufacturing,Pharmaceutical & medicine manufacturing,2017,531735,17870.60735,3171.383916,5074
Manufacturing,"Paint, coating, & adhesive manufacturing ",2017,84802,7147.482652,4739.497967,792
Manufacturing,"Soap, cleaning compound, & cosmetics manufacturing ",2017,141026,9215.458399,4344.064509,1334
Manufacturing,Industrial & miscellaneous chemicals,2017,396657,15441.81849,2608.591296,3991
Manufacturing,Plastics product manufacturing,2017,461204,16647.24047,1705.159911,4622
Manufacturing,Tire manufacturing,2017,72793,6622.356166,3569.298754,784
Manufacturing,"Rubber products, except tires, manufacturing ",2017,74413,6695.603837,4884.416063,754
Manufacturing,"Pottery, ceramics, & plumbing fixture manufacturing  ",2017,16983,3199.314959,10357.09543,175
Manufacturing,Clay building material & refractories manufacturing,2017,27633,4080.826703,6711.991843,288
Manufacturing,Glass & glass product manufacturing,2017,145851,9371.626135,3208.118429,1441
Manufacturing,Miscellaneous nonmetallic mineral product manufacturing,2017,81383,7001.997298,4573.298714,816
Manufacturing,"Cement, concrete, lime, & gypsum product manufacturing ",2017,153132,9602.460129,2943.805826,1558
Manufacturing,Aluminum production & processing,2017,63893,6204.509511,4237.450093,675
Manufacturing,Nonferrous metal (except aluminum) production & processing,2017,54421,5726.351503,4926.49133,567
Manufacturing,Foundries,2017,88018,7281.671458,3680.633633,969
Manufacturing,Iron & steel mills & steel product manufacturing,2017,269462,12732.89177,1816.90869,2640
Manufacturing,Metal forgings & stampings,2017,73236,6642.466637,3755.043242,748
Manufacturing,Cutlery & hand tool manufacturing,2017,46645,5301.621607,5495.607605,479
Manufacturing,"Machine shops; turned product; screw, nut & bolt manufacturing  ",2017,309666,13647.8999,2021.560548,3280
Manufacturing,"Coating, engraving, heat treating & allied activities ",2017,78234,6865.267924,4368.901461,759
Manufacturing,Ordnance,2017,44210,5161.429705,5435.760341,464
Manufacturing,"Structural metals, & boiler, tank, & shipping container manufacturing ",2017,359190,14696.30711,1979.603031,3642
Manufacturing,Miscellaneous fabricated metal products manufacturing,2017,321510,13905.89229,2321.800342,3104
Manufacturing,Agricultural implement manufacturing,2017,107646,8052.215842,3843.793542,1216
Manufacturing,"Construction, & mining & oil & gas field machinery manufacturing ",2017,151156,9540.368248,3937.340481,1548
Manufacturing,Commercial & service industry machinery manufacturing,2017,84348,7128.335385,4547.251105,850
Manufacturing,Metalworking machinery manufacturing,2017,155812,9686.03519,2762.326482,1673
Manufacturing,"Engine, turbine, & power transmission equipment manufacturing ",2017,87059,7241.917614,5161.427187,887
Manufacturing,"Machinery manufacturing, n.e.c. or not specified",2017,670387,20056.25428,1680.884437,6757
Manufacturing,Computer & peripheral equipment manufacturing,2017,146242,9384.167107,6423.769379,1423
Manufacturing,"Navigational, measuring, electromedical, & control instruments manufacturing",2017,276525,12898.37745,3123.824381,2769
Manufacturing,"Communications, & audio & video equipment manufacturing",2017,134659,9005.221713,5611.481375,1311
Manufacturing,"Electronic component & product manufacturing, n.e.c. ",2017,592759,18864.30103,2852.353077,5902
Manufacturing,Household appliance manufacturing,2017,71410,6559.175872,4643.466041,675
Manufacturing,"Electric lighting & electrical equipment manufacturing, & other electrical component manufacturing, n.e.c.",2017,360401,14720.99988,2300.855118,3575
Manufacturing,Aircraft & parts manufacturing,2017,684271,20261.92012,1893.593216,6843
Manufacturing,Aerospace products & parts manufacturing,2017,66795,6343.785994,5106.291781,714
Manufacturing,Railroad rolling stock manufacturing,2017,29330,4204.241649,6301.592917,332
Manufacturing,Ship & boat building,2017,183022,10496.80658,2287.989237,1694
Manufacturing,Other transportation equipment manufacturing,2017,36694,4702.38669,6707.192613,356
Manufacturing,Motor vehicles & motor vehicle equipment manufacturing,2017,1411262,29026.45706,1019.269443,13308
